Content ID,Content_Type,Reaction_type,Category,Score
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,heart,public speaking,60
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,heart,public speaking,60
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,intrigued,public speaking,45
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,worried,public speaking,12
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,worried,public speaking,12
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,love,public speaking,65
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,dislike,public speaking,10
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,hate,public speaking,5
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,audio,interested,public speaking,30
5656bfe4-bcc1-4426-94b6-1f9dfe9a0db4,GIF,want,studying,70
5656bfe4-bcc1-4426-94b6-1f9dfe9a0db4,GIF,intrigued,studying,45
d347afb6-c092-4301-ba7d-4c59d10142cb,video,dislike,studying,10
d347afb6-c092-4301-ba7d-4c59d10142cb,video,want,studying,70
d347afb6-c092-4301-ba7d-4c59d10142cb,video,dislike,studying,10
d347afb6-c092-4301-ba7d-4c59d10142cb,video,like,studying,50
d347afb6-c092-4301-ba7d-4c59d10142cb,video,indifferent,studying,20
d347afb6-c092-4301-ba7d-4c59d10142cb,video,cherish,studying,70
d347afb6-c092-4301-ba7d-4c59d10142cb,video,disgust,studying,0
d347afb6-c092-4301-ba7d-4c59d10142cb,video,like,studying,50
d347afb6-c092-4301-ba7d-4c59d10142cb,video,intrigued,studying,45
d347afb6-c092-4301-ba7d-4c59d10142cb,video,scared,studying,15
d347afb6-c092-4301-ba7d-4c59d10142cb,video,love,studying,65
d347afb6-c092-4301-ba7d-4c59d10142cb,video,super love,studying,75
d347afb6-c092-4301-ba7d-4c59d10142cb,video,hate,studying,5
d347afb6-c092-4301-ba7d-4c59d10142cb,video,cherish,studying,70
d347afb6-c092-4301-ba7d-4c59d10142cb,video,worried,studying,12
d347afb6-c092-4301-ba7d-4c59d10142cb,video,indifferent,studying,20
d347afb6-c092-4301-ba7d-4c59d10142cb,video,intrigued,studying,45
d347afb6-c092-4301-ba7d-4c59d10142cb,video,peeking,studying,35
d347afb6-c092-4301-ba7d-4c59d10142cb,video,cherish,studying,70
d347afb6-c092-4301-ba7d-4c59d10142cb,video,love,studying,65
d347afb6-c092-4301-ba7d-4c59d10142cb,video,adore,studying,72
d347afb6-c092-4301-ba7d-4c59d10142cb,video,love,studying,65
d347afb6-c092-4301-ba7d-4c59d10142cb,video,scared,studying,15
d347afb6-c092-4301-ba7d-4c59d10142cb,video,disgust,studying,0
d347afb6-c092-4301-ba7d-4c59d10142cb,video,scared,studying,15
d347afb6-c092-4301-ba7d-4c59d10142cb,video,love,studying,65
d347afb6-c092-4301-ba7d-4c59d10142cb,video,worried,studying,12
d347afb6-c092-4301-ba7d-4c59d10142cb,video,super love,studying,75
d347afb6-c092-4301-ba7d-4c59d10142cb,video,love,studying,65
d347afb6-c092-4301-ba7d-4c59d10142cb,video,want,studying,70
d347afb6-c092-4301-ba7d-4c59d10142cb,video,worried,studying,12
d347afb6-c092-4301-ba7d-4c59d10142cb,video,cherish,studying,70
d347afb6-c092-4301-ba7d-4c59d10142cb,video,want,studying,70
d347afb6-c092-4301-ba7d-4c59d10142cb,video,super love,studying,75
d347afb6-c092-4301-ba7d-4c59d10142cb,video,indifferent,studying,20
d347afb6-c092-4301-ba7d-4c59d10142cb,video,love,studying,65
d347afb6-c092-4301-ba7d-4c59d10142cb,video,interested,studying,30
d347afb6-c092-4301-ba7d-4c59d10142cb,video,dislike,studying,10
d347afb6-c092-4301-ba7d-4c59d10142cb,video,peeking,studying,35
d347afb6-c092-4301-ba7d-4c59d10142cb,video,scared,studying,15
62e3c102-b551-4625-b949-d589babb16d8,GIF,peeking,veganism,35
62e3c102-b551-4625-b949-d589babb16d8,GIF,disgust,veganism,0
62e3c102-b551-4625-b949-d589babb16d8,GIF,disgust,veganism,0
62e3c102-b551-4625-b949-d589babb16d8,GIF,adore,veganism,72
62e3c102-b551-4625-b949-d589babb16d8,GIF,indifferent,veganism,20
62e3c102-b551-4625-b949-d589babb16d8,GIF,want,veganism,70
62e3c102-b551-4625-b949-d589babb16d8,GIF,adore,veganism,72
62e3c102-b551-4625-b949-d589babb16d8,GIF,hate,veganism,5
62e3c102-b551-4625-b949-d589babb16d8,GIF,cherish,veganism,70
62e3c102-b551-4625-b949-d589babb16d8,GIF,adore,veganism,72
62e3c102-b551-4625-b949-d589babb16d8,GIF,hate,veganism,5
62e3c102-b551-4625-b949-d589babb16d8,GIF,hate,veganism,5
62e3c102-b551-4625-b949-d589babb16d8,GIF,indifferent,veganism,20
62e3c102-b551-4625-b949-d589babb16d8,GIF,want,veganism,70
62e3c102-b551-4625-b949-d589babb16d8,GIF,want,veganism,70
62e3c102-b551-4625-b949-d589babb16d8,GIF,super love,veganism,75
62e3c102-b551-4625-b949-d589babb16d8,GIF,super love,veganism,75
62e3c102-b551-4625-b949-d589babb16d8,GIF,dislike,veganism,10
62e3c102-b551-4625-b949-d589babb16d8,GIF,worried,veganism,12
62e3c102-b551-4625-b949-d589babb16d8,GIF,peeking,veganism,35
62e3c102-b551-4625-b949-d589babb16d8,GIF,scared,veganism,15
62e3c102-b551-4625-b949-d589babb16d8,GIF,dislike,veganism,10
62e3c102-b551-4625-b949-d589babb16d8,GIF,intrigued,veganism,45
62e3c102-b551-4625-b949-d589babb16d8,GIF,super love,veganism,75
62e3c102-b551-4625-b949-d589babb16d8,GIF,scared,veganism,15
62e3c102-b551-4625-b949-d589babb16d8,GIF,love,veganism,65
62e3c102-b551-4625-b949-d589babb16d8,GIF,super love,veganism,75
62e3c102-b551-4625-b949-d589babb16d8,GIF,adore,veganism,72
62e3c102-b551-4625-b949-d589babb16d8,GIF,intrigued,veganism,45
62e3c102-b551-4625-b949-d589babb16d8,GIF,cherish,veganism,70
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,hate,technology,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,interested,technology,30
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,adore,technology,72
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,scared,technology,15
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,cherish,technology,70
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,indifferent,technology,20
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,scared,technology,15
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,hate,technology,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,adore,technology,72
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,interested,technology,30
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,disgust,technology,0
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,love,technology,65
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,indifferent,technology,20
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,worried,technology,12
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,want,technology,70
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,worried,technology,12
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,love,technology,65
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,adore,technology,72
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,scared,technology,15
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,super love,technology,75
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,peeking,technology,35
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,indifferent,technology,20
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,hate,technology,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,audio,love,technology,65
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,super love,studying,75
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,heart,studying,60
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,scared,studying,15
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,indifferent,studying,20
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,peeking,studying,35
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,cherish,studying,70
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,indifferent,studying,20
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,heart,studying,60
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,indifferent,studying,20
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,heart,studying,60
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,adore,studying,72
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,want,studying,70
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,interested,studying,30
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,heart,studying,60
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,disgust,studying,0
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,adore,studying,72
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,dislike,studying,10
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,like,studying,50
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,cherish,studying,70
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,intrigued,studying,45
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,intrigued,studying,45
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,heart,studying,60
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,indifferent,studying,20
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,hate,studying,5
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,heart,studying,60
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,adore,studying,72
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,peeking,studying,35
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,like,studying,50
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,disgust,studying,0
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,disgust,studying,0
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,dislike,studying,10
37c5a8aa-d239-4b94-ae68-2754825d36ff,GIF,love,studying,65
8644e163-704a-4a99-a859-5e07fcfe3879,video,want,science,70
8644e163-704a-4a99-a859-5e07fcfe3879,video,heart,science,60
8644e163-704a-4a99-a859-5e07fcfe3879,video,intrigued,science,45
8644e163-704a-4a99-a859-5e07fcfe3879,video,hate,science,5
8644e163-704a-4a99-a859-5e07fcfe3879,video,love,science,65
8644e163-704a-4a99-a859-5e07fcfe3879,video,scared,science,15
8644e163-704a-4a99-a859-5e07fcfe3879,video,intrigued,science,45
8644e163-704a-4a99-a859-5e07fcfe3879,video,scared,science,15
8644e163-704a-4a99-a859-5e07fcfe3879,video,peeking,science,35
8644e163-704a-4a99-a859-5e07fcfe3879,video,worried,science,12
8644e163-704a-4a99-a859-5e07fcfe3879,video,interested,science,30
8644e163-704a-4a99-a859-5e07fcfe3879,video,disgust,science,0
8644e163-704a-4a99-a859-5e07fcfe3879,video,want,science,70
8644e163-704a-4a99-a859-5e07fcfe3879,video,adore,science,72
8644e163-704a-4a99-a859-5e07fcfe3879,video,indifferent,science,20
8644e163-704a-4a99-a859-5e07fcfe3879,video,hate,science,5
8644e163-704a-4a99-a859-5e07fcfe3879,video,worried,science,12
8644e163-704a-4a99-a859-5e07fcfe3879,video,like,science,50
8644e163-704a-4a99-a859-5e07fcfe3879,video,scared,science,15
8644e163-704a-4a99-a859-5e07fcfe3879,video,scared,science,15
8644e163-704a-4a99-a859-5e07fcfe3879,video,adore,science,72
8644e163-704a-4a99-a859-5e07fcfe3879,video,like,science,50
8644e163-704a-4a99-a859-5e07fcfe3879,video,dislike,science,10
8644e163-704a-4a99-a859-5e07fcfe3879,video,super love,science,75
8644e163-704a-4a99-a859-5e07fcfe3879,video,intrigued,science,45
8644e163-704a-4a99-a859-5e07fcfe3879,video,super love,science,75
8644e163-704a-4a99-a859-5e07fcfe3879,video,interested,science,30
8644e163-704a-4a99-a859-5e07fcfe3879,video,hate,science,5
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,indifferent,veganism,20
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,want,veganism,70
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,peeking,veganism,35
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,heart,veganism,60
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,interested,veganism,30
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,love,veganism,65
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,heart,veganism,60
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,peeking,veganism,35
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,love,veganism,65
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,super love,veganism,75
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,cherish,veganism,70
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,intrigued,veganism,45
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,indifferent,veganism,20
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,like,veganism,50
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,hate,veganism,5
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,want,veganism,70
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,interested,veganism,30
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,hate,veganism,5
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,intrigued,veganism,45
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,scared,veganism,15
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,peeking,veganism,35
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,peeking,veganism,35
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,dislike,veganism,10
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,intrigued,veganism,45
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,dislike,veganism,10
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,heart,veganism,60
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,dislike,veganism,10
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,intrigued,veganism,45
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,want,veganism,70
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,intrigued,veganism,45
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,want,veganism,70
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,scared,veganism,15
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,heart,veganism,60
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,disgust,veganism,0
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,intrigued,veganism,45
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,like,veganism,50
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,cherish,veganism,70
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,adore,veganism,72
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,adore,veganism,72
6547f69d-891d-4e1c-bd69-fc8735b8fca8,GIF,intrigued,veganism,45
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,peeking,studying,35
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,want,studying,70
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,disgust,studying,0
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,peeking,studying,35
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,adore,studying,72
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,intrigued,studying,45
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,heart,studying,60
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,dislike,studying,10
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,hate,studying,5
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,peeking,studying,35
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,peeking,studying,35
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,heart,studying,60
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,cherish,studying,70
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,disgust,studying,0
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,scared,studying,15
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,like,studying,50
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,super love,studying,75
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,intrigued,studying,45
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,love,studying,65
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,peeking,studying,35
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,dislike,studying,10
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,hate,studying,5
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,intrigued,studying,45
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,super love,studying,75
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,worried,studying,12
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,scared,studying,15
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,cherish,studying,70
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,dislike,studying,10
235a0022-a683-4381-8e9e-aaf75fe90734,GIF,disgust,studying,0
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,want,studying,70
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,hate,studying,5
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,disgust,studying,0
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,worried,studying,12
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,worried,studying,12
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,super love,studying,75
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,hate,studying,5
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,indifferent,studying,20
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,peeking,studying,35
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,heart,studying,60
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,love,studying,65
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,worried,studying,12
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,dislike,studying,10
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,like,studying,50
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,indifferent,studying,20
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,interested,studying,30
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,interested,studying,30
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,cherish,studying,70
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,peeking,studying,35
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,adore,studying,72
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,indifferent,studying,20
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,indifferent,studying,20
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,worried,studying,12
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,peeking,studying,35
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,interested,studying,30
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,interested,studying,30
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,dislike,studying,10
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,super love,studying,75
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,worried,studying,12
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,want,studying,70
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,intrigued,studying,45
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,heart,studying,60
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,like,studying,50
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,adore,studying,72
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,scared,studying,15
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,indifferent,studying,20
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,disgust,studying,0
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,scared,studying,15
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,peeking,studying,35
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,heart,studying,60
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,hate,studying,5
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,scared,studying,15
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,indifferent,studying,20
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,disgust,studying,0
e4127cae-c2e9-4321-919a-be6d11636808,video,interested,studying,30
e4127cae-c2e9-4321-919a-be6d11636808,video,peeking,studying,35
e4127cae-c2e9-4321-919a-be6d11636808,video,worried,studying,12
e4127cae-c2e9-4321-919a-be6d11636808,video,hate,studying,5
e4127cae-c2e9-4321-919a-be6d11636808,video,hate,studying,5
e4127cae-c2e9-4321-919a-be6d11636808,video,peeking,studying,35
e4127cae-c2e9-4321-919a-be6d11636808,video,cherish,studying,70
e4127cae-c2e9-4321-919a-be6d11636808,video,peeking,studying,35
e4127cae-c2e9-4321-919a-be6d11636808,video,like,studying,50
e4127cae-c2e9-4321-919a-be6d11636808,video,disgust,studying,0
e4127cae-c2e9-4321-919a-be6d11636808,video,intrigued,studying,45
e4127cae-c2e9-4321-919a-be6d11636808,video,worried,studying,12
e4127cae-c2e9-4321-919a-be6d11636808,video,interested,studying,30
e4127cae-c2e9-4321-919a-be6d11636808,video,peeking,studying,35
e4127cae-c2e9-4321-919a-be6d11636808,video,love,studying,65
e4127cae-c2e9-4321-919a-be6d11636808,video,interested,studying,30
e4127cae-c2e9-4321-919a-be6d11636808,video,disgust,studying,0
e4127cae-c2e9-4321-919a-be6d11636808,video,worried,studying,12
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,dislike,studying,10
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,dislike,studying,10
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,disgust,studying,0
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,heart,studying,60
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,super love,studying,75
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,hate,studying,5
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,hate,studying,5
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,hate,studying,5
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,heart,studying,60
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,hate,studying,5
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,super love,studying,75
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,dislike,studying,10
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,disgust,studying,0
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,intrigued,studying,45
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,cherish,studying,70
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,intrigued,studying,45
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,intrigued,studying,45
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,cherish,studying,70
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,love,studying,65
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,GIF,interested,studying,30
b70813e7-8acd-462a-9b13-6d1258030fed,photo,indifferent,travel,20
b70813e7-8acd-462a-9b13-6d1258030fed,photo,super love,travel,75
b70813e7-8acd-462a-9b13-6d1258030fed,photo,peeking,travel,35
b70813e7-8acd-462a-9b13-6d1258030fed,photo,dislike,travel,10
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,heart,veganism,60
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,interested,veganism,30
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,cherish,veganism,70
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,worried,veganism,12
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,indifferent,veganism,20
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,dislike,veganism,10
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,indifferent,veganism,20
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,hate,veganism,5
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,worried,veganism,12
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,love,veganism,65
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,want,veganism,70
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,intrigued,veganism,45
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,cherish,veganism,70
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,scared,veganism,15
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,disgust,veganism,0
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,worried,veganism,12
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,indifferent,veganism,20
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,super love,veganism,75
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,indifferent,veganism,20
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,adore,veganism,72
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,cherish,veganism,70
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,peeking,veganism,35
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,cherish,veganism,70
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,intrigued,veganism,45
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,super love,veganism,75
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,super love,veganism,75
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,peeking,veganism,35
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,peeking,veganism,35
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,heart,veganism,60
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,intrigued,veganism,45
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,super love,veganism,75
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,scared,veganism,15
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,dislike,veganism,10
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,intrigued,veganism,45
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,peeking,veganism,35
5dc325aa-d5d1-4552-9997-cd25b7608be9,GIF,scared,veganism,15
503bd384-9733-4739-81f5-561b2328f6d8,GIF,worried,studying,12
503bd384-9733-4739-81f5-561b2328f6d8,GIF,hate,studying,5
503bd384-9733-4739-81f5-561b2328f6d8,GIF,intrigued,studying,45
503bd384-9733-4739-81f5-561b2328f6d8,GIF,heart,studying,60
503bd384-9733-4739-81f5-561b2328f6d8,GIF,love,studying,65
